tahun,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2019,39,24,23,92,9,92,O3,2,DKI3
2019,59,23,37,70,14,70,O3,2,DKI3
2019,51,19,20,81,12,81,O3,2,DKI3
2019,32,19,25,74,12,74,O3,2,DKI3
2019,63,22,37,118,17,118,O3,3,DKI1
2019,56,18,49,74,10,74,O3,2,DKI3
2019,53,20,34,77,15,77,O3,2,DKI3
2019,48,19,33,88,11,88,O3,2,DKI3
2019,47,21,32,73,16,73,O3,2,DKI1
2019,56,23,22,54,17,56,PM10,2,DKI3
2019,61,20,47,93,12,93,O3,2,DKI1
2019,61,37,47,79,14,79,O3,2,DKI3
2019,64,26,34,95,13,95,O3,2,DKI3
2019,56,27,27,86,10,86,O3,2,DKI3
2019,57,20,36,80,10,80,O3,2,DKI3
2019,52,26,20,75,13,75,O3,2,DKI3
2019,70,39,34,65,19,70,PM10,2,DKI2
2019,63,44,23,132,18,132,O3,3,DKI1
2019,59,24,25,144,22,144,O3,3,DKI1
2019,59,23,28,81,17,81,O3,2,DKI3
2019,37,19,19,71,16,71,O3,2,DKI3
2019,56,34,36,94,17,94,O3,2,DKI3
2019,67,26,43,71,18,71,O3,2,DKI3
2019,73,35,39,91,17,91,O3,2,DKI3
2019,54,23,19,89,14,89,O3,2,DKI3
2019,42,21,15,111,12,111,O3,3,DKI3
2019,55,20,20,79,12,79,O3,2,DKI3
2019,51,23,31,88,22,88,O3,2,DKI3
2019,72,26,31,123,21,123,O3,3,DKI5
2019,69,24,41,70,23,70,O3,2,DKI4
2019,69,26,29,86,18,86,O3,2,DKI3
2019,60,34,34,77,19,77,O3,2,DKI3
2019,42,22,24,102,15,102,O3,3,DKI5
2019,57,26,29,88,14,88,O3,2,DKI3
2019,59,28,32,115,12,115,O3,3,DKI3
2019,61,29,25,88,14,88,O3,2,DKI3
2019,64,22,24,67,17,67,O3,2,DKI3
2019,56,21,22,98,13,98,O3,2,DKI5
2019,58,19,29,70,15,70,O3,2,DKI3
2019,50,51,25,62,12,62,O3,2,DKI3
2019,53,23,22,82,15,82,O3,2,DKI5
2019,55,22,32,104,22,104,O3,3,DKI3
2019,47,21,28,83,22,83,O3,2,DKI5
2019,54,21,25,60,19,60,O3,2,DKI3
2019,55,24,39,112,17,112,O3,3,DKI5
2019,78,25,41,155,27,155,O3,3,DKI3
2019,67,35,29,215,27,215,O3,4,DKI5
2019,60,26,23,164,19,164,O3,3,DKI2
2019,55,23,20,55,18,55,PM10,2,DKI2
2019,41,20,20,51,12,51,O3,2,DKI3
2019,50,27,28,122,22,122,O3,3,DKI5
2019,58,26,52,162,36,162,O3,3,DKI5
2019,71,29,29,132,35,132,O3,3,DKI5
2019,60,26,43,128,15,128,O3,3,DKI5
2019,51,21,18,82,9,82,O3,2,DKI5
2019,52,21,18,65,10,65,O3,2,DKI3
2019,38,20,18,68,6,68,O3,2,DKI3
2019,38,20,16,65,12,65,O3,2,DKI5
2019,58,21,21,74,10,74,O3,2,DKI5
2019,55,20,24,58,12,58,O3,2,DKI5
2019,40,20,15,75,15,75,O3,2,DKI5
2019,36,20,9,55,4,55,O3,2,DKI5
2019,40,20,14,42,7,42,O3,1,DKI5
2019,71,21,36,89,16,89,O3,2,DKI5
2019,57,22,25,192,15,192,O3,3,DKI5
2019,56,21,36,130,18,130,O3,3,DKI5
2019,62,24,34,182,20,182,O3,3,DKI5
2019,62,24,25,190,16,190,O3,3,DKI5
2019,62,23,35,194,18,194,O3,3,DKI5
2019,68,21,37,167,20,167,O3,3,DKI5
2019,72,21,49,101,15,101,O3,3,DKI5
2019,69,21,44,146,18,146,O3,3,DKI5
2019,61,21,30,172,17,172,O3,3,DKI5
2019,59,25,25,83,18,83,O3,2,DKI5
2019,74,21,38,195,23,195,O3,3,DKI5
2019,72,21,41,243,13,243,O3,4,DKI5
2019,57,22,24,235,17,235,O3,4,DKI5
2019,72,25,27,127,18,127,O3,3,DKI3
2019,82,25,32,199,27,199,O3,3,DKI3
2019,69,23,23,153,17,153,O3,3,DKI3
2019,55,22,38,78,10,78,O3,2,DKI2
2019,55,21,42,62,10,62,O3,2,DKI2
2019,45,22,37,112,14,112,O3,3,DKI3
2019,64,22,39,122,23,122,O3,3,DKI3
2019,62,22,43,119,16,119,O3,3,DKI5
2019,69,22,39,80,16,80,O3,2,DKI4
2019,73,21,26,111,16,111,O3,3,DKI3
2019,60,22,21,42,9,60,PM10,2,DKI4
2019,33,21,16,105,20,105,O3,3,DKI3
2019,60,22,27,110,16,110,O3,3,DKI3
2019,60,23,24,63,9,63,O3,2,DKI3
2019,63,24,18,73,10,73,O3,2,DKI3
2019,57,22,20,72,15,72,O3,2,DKI3
2019,67,22,45,85,12,85,O3,2,DKI3
2019,42,21,22,124,22,124,O3,3,DKI3
2019,55,21,38,90,11,90,O3,2,DKI3
2019,65,22,46,78,11,78,O3,2,DKI5
2019,56,22,35,130,19,130,O3,3,DKI3
2019,59,22,29,111,21,111,O3,3,DKI3
2019,53,21,29,80,11,80,O3,2,DKI5
2019,48,13,18,29,6,48,PM10,1,DKI3
2019,50,26,24,99,16,99,O3,2,DKI3
2019,72,22,32,92,15,92,O3,2,DKI3
2019,59,22,34,91,15,91,O3,2,DKI5
2019,52,16,22,93,13,93,O3,2,DKI3
2019,71,18,31,89,16,89,O3,2,DKI3
2019,77,23,52,132,21,132,O3,3,DKI3
2019,69,23,32,149,22,149,O3,3,DKI3
2019,57,22,26,87,16,87,O3,2,DKI2
2019,52,21,22,65,13,65,O3,2,DKI5
2019,69,22,24,76,12,76,O3,2,DKI4
2019,63,23,19,104,15,104,O3,3,DKI2
2019,70,23,23,106,14,106,O3,3,DKI2
2019,55,23,18,89,10,89,O3,2,DKI3
2019,75,24,20,82,11,82,O3,2,DKI3
2019,82,25,26,65,13,82,PM10,2,DKI4
2019,51,23,11,75,9,75,O3,2,DKI3
2019,51,24,11,54,8,54,O3,2,DKI4
2019,50,22,13,105,9,105,O3,3,DKI2
2019,51,23,18,98,15,98,O3,2,DKI5
2019,57,23,20,88,16,88,O3,2,DKI5
2019,57,24,22,105,22,105,O3,3,DKI5
2019,68,24,22,108,18,108,O3,3,DKI5
2019,79,24,25,148,21,148,O3,3,DKI4
2019,73,25,21,98,16,98,O3,2,DKI3
2019,57,24,27,112,24,112,O3,3,DKI3
2019,66,24,24,107,17,107,O3,3,DKI3
2019,75,25,24,93,14,93,O3,2,DKI3
2019,69,27,20,74,12,74,O3,2,DKI3
2019,80,27,19,92,16,92,O3,2,DKI5
2019,87,25,34,99,17,99,O3,2,DKI5
2019,79,27,23,103,13,103,O3,3,DKI3
2019,80,28,19,133,15,133,O3,3,DKI4
2019,72,26,20,134,17,134,O3,3,DKI3
2019,79,27,20,103,13,103,O3,3,DKI5
2019,89,26,25,89,14,89,PM10,2,DKI2
2019,84,27,21,80,15,84,PM10,2,DKI2
2019,81,26,25,142,17,142,O3,3,DKI3
2019,69,29,28,143,21,143,O3,3,DKI3
2019,69,29,26,173,17,173,O3,3,DKI2
2019,64,27,16,83,12,83,O3,2,DKI3
2019,69,26,23,96,15,96,O3,2,DKI4
2019,71,26,24,108,15,108,O3,3,DKI5
2019,71,28,21,87,16,87,O3,2,DKI5
2019,77,25,20,78,16,78,O3,2,DKI2
2019,67,26,23,91,13,91,O3,2,DKI2
2019,62,27,22,82,13,82,O3,2,DKI3
2019,63,26,12,58,7,63,PM10,2,DKI1
2019,61,27,17,84,10,84,O3,2,DKI3
2019,69,26,22,111,18,111,O3,3,DKI2
2019,64,31,14,91,15,91,O3,2,DKI3
2019,71,28,20,63,14,71,PM10,2,DKI4
2019,67,28,17,77,13,77,O3,2,DKI3
2019,67,27,18,163,14,163,O3,3,DKI4
2019,84,29,22,160,17,160,O3,3,DKI4
2019,70,26,23,77,18,77,O3,2,DKI3
2019,78,27,24,92,19,92,O3,2,DKI4
2019,68,27,27,107,19,107,O3,3,DKI5
2019,74,27,23,87,16,87,O3,2,DKI3
2019,68,28,26,58,18,68,PM10,2,DKI2
2019,75,27,22,113,22,113,O3,3,DKI5
2019,79,27,18,91,12,91,O3,2,DKI2
2019,71,25,24,121,21,121,O3,3,DKI5
2019,83,28,23,78,15,83,PM10,2,DKI2
2019,76,28,20,92,19,92,O3,2,DKI3
2019,79,28,37,124,25,124,O3,3,DKI5
2019,83,28,21,96,21,96,O3,2,DKI3
2019,73,27,17,94,13,94,O3,2,DKI3
2019,90,27,17,115,13,115,O3,3,DKI4
2019,75,27,27,129,17,129,O3,3,DKI3
2019,83,27,26,99,15,99,O3,2,DKI2
2019,71,27,22,115,18,115,O3,3,DKI5
2019,76,28,22,96,20,96,O3,2,DKI5
2019,77,28,20,92,19,92,O3,2,DKI5
2019,71,27,18,80,17,80,O3,2,DKI3
2019,64,28,0,117,22,117,O3,3,DKI4
2019,66,29,20,140,18,140,O3,3,DKI3
2019,79,28,22,127,14,127,O3,3,DKI3
2019,98,22,24,146,21,146,O3,3,DKI5
2019,74,29,21,119,18,119,O3,3,DKI3
2019,82,29,24,100,18,100,O3,2,DKI3
2019,68,27,21,72,9,72,O3,2,DKI3
2019,71,27,17,73,10,73,O3,2,DKI3
2019,70,29,21,57,10,70,PM10,2,DKI2
2019,67,28,19,69,18,69,O3,2,DKI5
2019,72,28,22,102,17,102,O3,3,DKI4
2019,92,28,48,207,19,207,O3,4,DKI5
2019,71,27,22,174,14,174,O3,3,DKI5
2019,69,27,25,108,10,108,O3,3,DKI5
2019,71,29,25,185,19,185,O3,3,DKI4
2019,75,31,23,171,18,171,O3,3,DKI5
2019,70,30,20,76,11,76,O3,2,DKI3
2019,70,21,20,88,14,88,O3,2,DKI5
2019,81,28,29,201,18,201,O3,4,DKI5
2019,77,28,22,171,19,171,O3,3,DKI5
2019,66,29,17,128,12,128,O3,3,DKI5
2019,78,30,22,184,16,184,O3,3,DKI5
2019,79,35,24,149,22,149,O3,3,DKI5
2019,69,27,28,108,17,108,O3,3,DKI5
2019,76,28,28,132,14,132,O3,3,DKI5
2019,72,30,22,96,12,96,O3,2,DKI5
2019,76,29,30,78,15,78,O3,2,DKI3
2019,74,22,26,109,10,109,O3,3,DKI5
2019,71,20,24,187,16,187,O3,3,DKI5
2019,73,31,20,141,20,141,O3,3,DKI3
2019,78,30,24,144,13,144,O3,3,DKI5
2019,75,30,26,113,12,113,O3,3,DKI5
2019,74,30,23,127,15,127,O3,3,DKI3
2019,73,30,26,127,15,127,O3,3,DKI5
2019,65,31,20,126,11,126,O3,3,DKI5
2019,67,29,20,106,14,106,O3,3,DKI3
2019,70,30,21,91,13,91,O3,2,DKI5
2019,75,32,25,160,16,160,O3,3,DKI5
2019,78,30,25,143,18,143,O3,3,DKI5
2019,84,33,23,156,18,156,O3,3,DKI5
2019,76,32,21,156,15,156,O3,3,DKI5
2019,74,31,22,99,14,99,O3,2,DKI5
2019,67,30,24,74,10,74,O3,2,DKI5
2019,66,32,21,77,14,77,O3,2,DKI5
2019,71,32,22,132,16,132,O3,3,DKI3
2019,70,32,25,107,12,107,O3,3,DKI5
2019,66,31,19,91,13,91,O3,2,DKI5
2019,63,34,16,169,14,169,O3,3,DKI5
2019,78,32,16,153,12,153,O3,3,DKI5
2019,70,33,18,87,12,87,O3,2,DKI5
2019,73,32,18,112,12,112,O3,3,DKI5
2019,78,26,24,174,17,174,O3,3,DKI5
2019,74,31,21,110,14,110,O3,3,DKI5
2019,72,31,23,131,16,131,O3,3,DKI5
2019,63,33,18,102,10,102,O3,3,DKI5
2019,75,31,19,115,14,115,O3,3,DKI5
2019,71,31,18,146,14,146,O3,3,DKI5
2019,134,33,20,184,16,184,O3,3,DKI5
2019,79,34,15,153,16,153,O3,3,DKI5
2019,78,31,19,138,21,138,O3,3,DKI5
2019,76,33,19,169,23,169,O3,3,DKI5
2019,73,51,14,89,38,89,O3,2,DKI5
2019,62,31,10,164,8,164,O3,3,DKI5
2019,73,33,15,100,11,100,O3,2,DKI5
2019,90,34,22,138,13,138,O3,3,DKI5
2019,68,31,19,130,16,130,O3,3,DKI3
2019,73,32,20,173,18,173,O3,3,DKI5
2019,80,33,21,207,24,207,O3,4,DKI5
2019,77,33,31,177,14,177,O3,3,DKI5
2019,70,33,17,173,13,173,O3,3,DKI5
2019,79,34,18,156,13,156,O3,3,DKI5
2019,64,32,18,178,14,178,O3,3,DKI5
2019,74,31,23,144,17,144,O3,3,DKI5
2019,64,31,20,156,12,156,O3,3,DKI5
2019,60,33,17,104,14,104,O3,3,DKI3
2019,75,32,19,78,11,78,O3,2,DKI3
2019,71,32,24,147,12,147,O3,3,DKI5
2019,73,33,40,87,11,87,O3,2,DKI5
2019,70,33,16,135,16,135,O3,3,DKI5
2019,70,33,20,140,17,140,O3,3,DKI5
2019,77,34,18,129,18,129,O3,3,DKI3
2019,75,33,19,172,12,172,O3,3,DKI4
2019,75,34,19,180,15,180,O3,3,DKI5
2019,83,34,28,153,12,153,O3,3,DKI5
2019,68,19,21,121,15,121,O3,3,DKI3
2019,85,34,30,97,14,97,O3,2,DKI3
2019,69,34,21,171,16,171,O3,3,DKI5
2019,76,35,18,120,14,120,O3,3,DKI3
2019,55,34,16,120,14,120,O3,3,DKI2
2019,59,32,17,87,13,87,O3,2,DKI2
2019,58,34,14,92,12,92,O3,2,DKI5
2019,57,34,16,137,12,137,O3,3,DKI2
2019,70,34,19,193,17,193,O3,3,DKI5
2019,65,33,27,156,17,156,O3,3,DKI5
2019,68,35,24,209,21,209,O3,4,DKI5
2019,85,35,26,150,24,150,O3,3,DKI4
2019,81,38,17,220,16,220,O3,4,DKI5
2019,80,35,16,183,20,183,O3,3,DKI5
2019,70,36,13,162,18,162,O3,3,DKI4
2019,71,22,22,134,16,134,O3,3,DKI5
2019,80,35,34,125,20,125,O3,3,DKI5
2019,76,34,32,60,15,76,PM10,2,DKI2
2019,73,37,33,94,11,94,O3,2,DKI4
2019,66,36,20,81,12,81,O3,2,DKI3
2019,63,35,20,126,14,126,O3,3,DKI5
2019,69,35,17,165,22,165,O3,3,DKI5
2019,72,35,21,100,17,100,O3,2,DKI5
2019,53,21,18,134,15,134,O3,3,DKI3
2019,72,36,21,103,14,103,O3,3,DKI2
2019,60,35,27,112,17,112,O3,3,DKI2
2019,85,36,34,146,19,146,O3,3,DKI5
2019,68,37,27,167,13,167,O3,3,DKI5
2019,67,36,23,160,18,160,O3,3,DKI5
2019,81,35,30,125,15,125,O3,3,DKI5
2019,70,34,38,101,12,101,O3,3,DKI5
2019,71,36,28,106,14,106,O3,3,DKI3
2019,63,35,25,124,11,124,O3,3,DKI4
2019,56,34,26,111,13,111,O3,3,DKI4
2019,63,34,30,117,10,117,O3,3,DKI4
2019,53,35,21,136,14,136,O3,3,DKI5
2019,68,23,28,107,16,107,O3,3,DKI5
2019,61,36,29,125,13,125,O3,3,DKI4
2019,61,34,22,143,13,143,O3,3,DKI4
2019,61,35,25,159,11,159,O3,3,DKI4
2019,48,35,20,86,10,86,O3,2,DKI4
2019,56,35,29,120,10,120,O3,3,DKI4
2019,71,35,30,155,19,155,O3,3,DKI5
2019,63,35,24,91,12,91,O3,2,DKI4
2019,74,37,31,184,14,184,O3,3,DKI5
2019,74,36,28,87,14,87,O3,2,DKI3
2019,71,37,29,120,13,120,O3,3,DKI4
2019,63,37,23,94,13,94,O3,2,DKI3
2019,63,36,19,99,11,99,O3,2,DKI5
2019,76,36,22,88,18,88,O3,2,DKI5
2019,62,36,22,75,12,75,O3,2,DKI5
2019,58,35,28,140,17,140,O3,3,DKI5
2019,64,37,30,96,14,96,O3,2,DKI4
2019,72,38,30,99,16,99,O3,2,DKI3
2019,72,37,35,109,15,109,O3,3,DKI4
2019,53,36,24,94,13,94,O3,2,DKI5
2019,60,36,32,99,18,99,O3,2,DKI5
2019,68,37,34,105,11,105,O3,3,DKI5
2019,58,37,26,73,9,73,O3,2,DKI5
2019,54,37,22,91,12,91,O3,2,DKI5
2019,55,38,26,84,11,84,O3,2,DKI4
2019,64,37,34,61,11,64,PM10,2,DKI2
2019,64,38,36,69,10,69,O3,2,DKI5
2019,77,37,55,89,9,89,O3,2,DKI2
2019,52,37,23,55,9,55,O3,2,DKI3
2019,56,34,26,111,13,111,O3,3,DKI4
2019,63,34,30,117,10,117,O3,3,DKI4
2019,53,35,21,136,14,136,O3,3,DKI5
2019,68,23,28,107,16,107,O3,3,DKI5
2019,61,36,29,125,13,125,O3,3,DKI4
2019,61,34,22,143,13,143,O3,3,DKI4
2019,61,35,25,159,11,159,O3,3,DKI4
2019,48,35,20,86,10,86,O3,2,DKI4
2019,56,35,29,120,10,120,O3,3,DKI4
2019,71,35,30,155,19,155,O3,3,DKI5
2019,63,35,24,91,12,91,O3,2,DKI4
2019,74,37,31,184,14,184,O3,3,DKI5
2019,74,36,28,87,14,87,O3,2,DKI3
2019,71,37,29,120,13,120,O3,3,DKI4
2019,71,35,30,155,19,155,O3,3,DKI5
2019,63,35,24,91,12,91,O3,2,DKI4
2019,74,37,31,184,14,184,O3,3,DKI5
2019,74,36,28,87,14,87,O3,2,DKI3
2019,71,37,29,120,13,120,O3,3,DKI4
2019,74,37,31,184,14,184,O3,3,DKI5
2020,38,36,25,46,9,46,O3,1,DKI5
2020,45,36,39,102,8,102,O3,3,DKI5
2020,51,37,27,63,10,63,O3,2,DKI5
2020,51,38,19,85,10,85,O3,2,DKI5
2020,52,39,25,62,9,62,O3,2,DKI5
2020,62,37,39,64,9,64,O3,2,DKI5
2020,50,38,39,66,11,66,O3,2,DKI5
2020,52,40,22,70,11,70,O3,2,DKI5
2020,82,38,58,71,13,82,PM10,2,DKI4
2020,44,37,27,47,9,47,O3,1,DKI5
2020,44,38,25,80,9,80,O3,2,DKI5
2020,43,38,17,46,5,46,O3,1,DKI5
2020,42,38,15,51,8,51,O3,2,DKI4
2020,40,32,17,48,9,48,O3,1,DKI4
2020,44,29,16,63,9,63,O3,2,DKI3
2020,70,60,41,78,12,78,O3,2,DKI3
2020,86,34,40,125,20,125,O3,3,DKI4
2020,59,30,25,75,7,75,O3,2,DKI4
2020,76,34,71,110,15,110,O3,3,DKI3
2020,56,31,20,65,9,65,O3,2,DKI3
2020,62,36,41,50,15,62,PM10,2,DKI3
2020,82,36,43,64,15,82,PM10,2,DKI4
2020,60,32,29,59,18,60,PM10,2,DKI4
2020,71,30,31,44,13,71,PM10,2,DKI4
2020,40,29,34,80,12,80,O3,2,DKI5
2020,63,30,51,89,11,89,O3,2,DKI5
2020,48,30,29,83,13,83,O3,2,DKI2
2020,72,31,39,74,17,74,O3,2,DKI3
2020,70,30,42,92,19,92,O3,2,DKI4
2020,38,30,21,80,20,80,O3,2,DKI4
2020,56,30,27,54,16,56,PM10,2,DKI4
2020,57,30,39,73,14,73,O3,2,DKI5
2020,52,30,35,64,12,64,O3,2,DKI5
2020,59,30,50,46,15,59,PM10,2,DKI4
2020,43,30,53,51,14,53,CO,2,DKI3
2020,67,30,57,52,12,67,PM10,2,DKI3
2020,63,30,26,50,18,63,PM10,2,DKI2
2020,55,28,28,50,16,55,PM10,2,DKI5
2020,74,30,24,67,12,74,PM10,2,DKI4
2020,48,30,35,50,12,50,O3,1,DKI5
2020,51,31,27,91,15,91,O3,2,DKI2
2020,75,32,26,98,16,98,O3,2,DKI4
2020,65,35,19,126,19,126,O3,3,DKI3
2020,63,33,23,83,20,83,O3,2,DKI5
2020,81,33,36,60,18,81,PM10,2,DKI4
2020,74,26,51,191,17,191,O3,3,DKI4
2020,70,23,35,118,16,118,O3,3,DKI4
2020,43,21,30,170,12,170,O3,3,DKI4
2020,62,30,55,182,15,182,O3,3,DKI5
2020,54,22,28,62,11,62,O3,2,DKI5
2020,43,20,21,73,13,73,O3,2,DKI5
2020,35,20,25,80,14,80,O3,2,DKI4
2020,58,19,75,85,13,85,O3,2,DKI4
2020,39,15,37,88,9,88,O3,2,DKI5
2020,32,19,21,89,9,89,O3,2,DKI5
2020,40,19,25,92,13,92,O3,2,DKI4
2020,52,19,27,89,13,89,O3,2,DKI4
2020,54,18,40,84,13,84,O3,2,DKI4
2020,56,21,33,121,16,121,O3,3,DKI5
2020,64,22,52,144,13,144,O3,3,DKI5
2020,22,22,35,213,11,213,O3,4,DKI5
2020,22,22,35,201,15,201,O3,4,DKI2
2020,54,22,39,152,13,152,O3,3,DKI4
2020,59,22,32,206,5,206,O3,4,DKI3
2020,24,17,52,95,3,95,O3,2,DKI5
2020,34,27,40,54,7,54,O3,2,DKI4
2020,30,24,40,58,5,58,O3,2,DKI4
2020,52,22,38,59,7,59,O3,2,DKI4
2020,32,21,39,43,4,43,O3,1,DKI4
2020,25,20,36,41,4,41,O3,1,DKI5
2020,34,20,46,63,4,63,O3,2,DKI5
2020,44,19,58,72,10,72,O3,2,DKI5
2020,32,19,51,69,6,69,O3,2,DKI4
2020,66,22,59,179,8,179,O3,3,DKI4
2020,53,18,63,92,8,92,O3,2,DKI5
2020,48,19,62,70,9,70,O3,2,DKI5
2020,40,18,38,101,9,101,O3,3,DKI4
2020,45,18,35,90,6,90,O3,2,DKI4
2020,69,18,33,99,7,99,O3,2,DKI4
2020,51,18,11,83,8,83,O3,2,DKI5
2020,42,18,15,84,6,84,O3,2,DKI5
2020,27,18,5,71,7,71,O3,2,DKI4
2020,52,18,14,105,7,105,O3,3,DKI4
2020,70,18,25,93,11,93,O3,2,DKI5
2020,34,18,6,99,5,99,O3,2,DKI5
2020,44,18,9,67,5,67,O3,2,DKI4
2020,40,18,6,117,5,117,O3,3,DKI4
2020,58,11,12,124,6,124,O3,3,DKI4
2020,65,14,11,91,7,91,O3,2,DKI5
2020,53,9,10,76,5,76,O3,2,DKI5
2020,47,11,14,96,6,96,O3,2,DKI5
2020,51,25,35,129,10,129,O3,3,DKI5
2020,55,25,22,57,7,57,O3,2,DKI2
2020,55,27,22,62,6,62,O3,2,DKI2
2020,66,28,25,83,7,83,O3,2,DKI2
2020,66,28,19,103,8,103,O3,3,DKI5
2020,56,26,29,73,9,73,O3,2,DKI5
2020,42,25,23,56,9,56,O3,2,DKI5
2020,33,26,13,69,7,69,O3,2,DKI5
2020,59,28,19,73,10,73,O3,2,DKI5
2020,65,27,26,132,12,132,O3,3,DKI5
2020,109,27,18,135,6,135,O3,3,DKI5
2020,82,27,31,136,13,136,O3,3,DKI5
2020,52,26,17,86,9,86,O3,2,DKI5
2020,54,28,22,109,10,109,O3,3,DKI5
2020,57,27,19,109,11,109,O3,3,DKI5
2020,60,27,17,87,13,87,O3,2,DKI5
2020,60,27,19,92,11,92,O3,2,DKI3
2020,53,28,15,100,10,100,O3,2,DKI5
2020,73,29,20,147,14,147,O3,3,DKI5
2020,78,28,20,116,9,116,O3,3,DKI5
2020,69,28,17,59,10,69,PM10,2,DKI4
2020,111,31,26,75,11,111,PM10,3,DKI4
2020,66,27,17,88,9,88,O3,2,DKI5
2020,71,27,22,70,8,71,PM10,2,DKI4
2020,64,26,29,77,9,77,O3,2,DKI5
2020,75,26,23,101,10,101,O3,3,DKI5
2020,51,25,18,131,8,131,O3,3,DKI5
2020,59,20,22,82,13,82,O3,2,DKI5
2020,67,25,19,85,11,85,O3,2,DKI5
2020,80,22,37,77,17,76,PM10,2,DKI4
2020,55,26,21,83,10,83,O3,2,DKI5
2020,36,22,12,80,9,80,O3,2,DKI5
2020,65,34,35,49,11,65,PM10,2,DKI5
2020,53,21,14,75,8,75,O3,2,DKI5
2020,53,22,18,73,9,73,O3,2,DKI5
2020,52,22,14,63,7,63,O3,2,DKI5
2020,67,24,18,69,9,69,O3,2,DKI5
2020,91,22,18,120,10,120,O3,3,DKI5
2020,77,22,22,75,12,77,PM10,2,DKI4
2020,72,23,27,81,15,81,O3,2,DKI5
2020,54,24,18,83,8,83,O3,2,DKI5
2020,57,23,20,81,10,81,O3,2,DKI5
2020,55,22,17,79,8,79,O3,2,DKI5
2020,61,23,17,64,12,64,O3,2,DKI3
2020,66,23,18,62,9,66,PM10,2,DKI2
2020,65,23,17,77,8,77,O3,2,DKI5
2020,74,23,18,122,9,122,O3,3,DKI5
2020,62,21,15,79,10,79,O3,2,DKI5
2020,42,23,15,119,13,119,O3,3,DKI5
2020,61,23,14,73,9,73,O3,2,DKI4
2020,33,23,14,79,12,79,O3,2,DKI2
2020,70,22,16,88,17,88,O3,2,DKI5
2020,42,22,15,87,8,87,O3,2,DKI5
2020,62,21,26,65,11,65,O3,2,DKI2
2020,50,25,15,44,9,50,PM10,1,DKI4
2020,52,42,18,45,8,52,PM10,2,DKI4
2020,37,22,12,76,10,76,O3,2,DKI2
2020,64,35,16,136,16,136,O3,3,DKI5
2020,62,27,16,134,12,134,O3,3,DKI5
2020,63,38,36,73,11,73,O3,2,DKI5
2020,54,32,28,66,9,66,O3,2,DKI5
2020,61,23,22,69,10,69,O3,2,DKI5
2020,50,22,20,57,8,57,O3,2,DKI5
2020,47,21,14,48,11,48,O3,1,DKI5
2020,56,31,18,41,11,56,PM10,2,DKI3
2020,62,24,17,96,12,96,O3,2,DKI5
2020,69,24,16,98,14,98,O3,2,DKI5
2020,66,26,19,96,15,96,O3,2,DKI3
2020,72,23,23,56,12,72,PM10,2,DKI4
2020,81,24,38,61,13,81,PM10,2,DKI4
2020,67,21,24,61,14,67,PM10,2,DKI1
2020,63,24,17,79,10,79,O3,2,DKI5
2020,55,22,14,97,13,97,O3,2,DKI5
2020,68,24,14,99,12,99,O3,2,DKI5
2020,64,30,17,97,12,97,O3,2,DKI5
2020,76,23,18,95,13,95,O3,2,DKI5
2020,74,24,24,59,11,74,PM10,2,DKI4
2020,74,23,20,73,12,74,PM10,2,DKI2
2020,67,24,20,79,9,79,O3,2,DKI5
2020,57,22,14,75,11,75,O3,2,DKI5
2020,73,23,20,92,17,92,O3,2,DKI5
2020,67,22,17,90,10,90,O3,2,DKI5
2020,71,25,19,69,11,71,PM10,2,DKI3
2020,58,22,21,70,15,70,O3,2,DKI2
2020,58,22,16,124,19,124,O3,3,DKI2
2020,80,25,53,85,23,85,O3,2,DKI5
2020,78,24,23,97,19,97,O3,2,DKI5
2020,75,25,18,69,14,75,PM10,2,DKI2
2020,80,25,16,81,11,81,O3,2,DKI3
2020,78,24,15,90,15,90,O3,2,DKI5
2020,79,24,18,86,15,86,O3,2,DKI5
2020,74,29,15,94,14,94,O3,2,DKI5
2020,79,24,20,71,13,79,PM10,2,DKI2
2020,58,27,23,88,14,88,O3,2,DKI3
2020,70,23,16,71,14,71,O3,2,DKI3
2020,67,24,16,57,12,67,PM10,2,DKI4
2020,75,39,16,66,16,75,PM10,2,DKI2
2020,57,30,15,63,16,63,O3,2,DKI5
2020,69,28,15,90,15,90,O3,2,DKI5
2020,60,22,14,102,12,102,O3,3,DKI2
2020,70,24,21,113,19,113,O3,3,DKI3
2020,86,23,20,111,16,111,O3,3,DKI3
2020,68,22,24,79,9,79,O3,2,DKI5
2020,68,25,20,71,13,71,O3,2,DKI3
2020,69,23,15,71,16,71,O3,2,DKI2
2020,63,22,14,51,12,63,PM10,2,DKI4
2020,55,27,13,52,11,55,PM10,2,DKI2
2020,66,31,17,68,14,68,O3,2,DKI5
2020,59,25,17,84,15,84,O3,2,DKI5
2020,71,25,21,90,10,90,O3,2,DKI5
2020,66,20,14,119,12,119,O3,3,DKI5
2020,87,24,48,95,14,95,O3,2,DKI5
2020,63,23,20,75,15,75,O3,2,DKI5
2020,63,25,15,130,11,130,O3,3,DKI5
2020,67,24,18,98,13,98,O3,2,DKI5
2020,69,24,13,92,11,92,O3,2,DKI5
2020,62,26,11,79,10,79,O3,2,DKI3
2020,67,31,12,89,12,89,O3,2,DKI5
2020,71,24,21,160,14,160,O3,3,DKI5
2020,67,24,17,164,14,164,O3,3,DKI5
2020,76,24,14,136,14,136,O3,3,DKI3
